,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
920,9/1/2018,0.122058824,0.083352941,0.794647059,0.0967,7198.058436,7028.447311,7273.526925,7002.341106
921,9/2/2018,0.065153846,0.036384615,0.898461538,0.113180769,7282.858514,7198.057948,7339.812044,7130.172251
922,9/3/2018,0.119837838,0.046162162,0.833864865,0.235108108,7260.251593,7282.231751,7335.455082,7198.264981
923,9/4/2018,0.110703704,0.043037037,0.846296296,0.221977778,7361.271864,7263.067297,7417.667037,7240.376738
924,9/5/2018,0.141,0.081709677,0.777290323,0.173816129,6913.115013,7359.974361,7399.538604,6860.772764
925,9/6/2018,0.130870968,0.073741935,0.795419355,0.141677419,6471.493884,6913.115013,6927.094091,6301.93633
926,9/7/2018,0.112653846,0.067692308,0.819769231,0.174476923,6400.268706,6515.39349,6539.798813,6318.952229
927,9/8/2018,0.118066667,0.0656,0.816466667,0.102086667,6181.744207,6400.3353,6479.20264,6120.293704
928,9/9/2018,0.113035714,0.119428571,0.767535714,0.028357143,6253.937201,6183.97778,6447.313782,6144.924046
929,9/10/2018,0.0715,0.054653846,0.873846154,0.091196154,6275.083132,6253.935863,6379.81011,6226.244827
930,9/11/2018,0.123296296,0.049592593,0.827148148,0.284574074,6275.669588,6275.086286,6278.477001,6270.784163
931,9/12/2018,0.112,0.084153846,0.803807692,0.121580769,6277.494409,6275.667962,6278.128034,6270.935037
932,9/13/2018,0.11675,0.078928571,0.804428571,0.103014286,6283.1842,6277.232888,6284.247704,6277.230431
933,9/14/2018,0.108208333,0.02125,0.870625,0.308916667,6285.982466,6283.1845,6287.36465,6279.938808
934,9/15/2018,0.108772727,0.070909091,0.820363636,0.102245455,6280.310107,6284.486393,6286.252578,6279.348037
935,9/16/2018,0.121578947,0.098473684,0.779947368,0.104210526,6281.409356,6280.041314,6282.095007,6277.600747
936,9/17/2018,0.092909091,0.099590909,0.8075,0.041863636,6273.220083,6281.409355,6282.800877,6271.079572
937,9/18/2018,0.110392857,0.085392857,0.804142857,0.118792857,6278.595486,6273.220083,6280.962297,6271.894453
938,9/19/2018,0.1415,0.063576923,0.794846154,0.148484615,6282.610727,6277.484108,6291.6152,6265.094017
939,9/20/2018,0.136857143,0.102821429,0.760285714,0.145921429,6288.07017,6283.119124,6288.68645,6276.09445
940,9/21/2018,0.084740741,0.097407407,0.817814815,0.025559259,6317.699685,6288.070074,6327.366866,6286.82408
941,9/22/2018,0.135588235,0.039529412,0.824882353,0.328164706,6293.836421,6317.699923,6319.325727,6292.470693
942,9/23/2018,0.145,0.0644,0.79064,0.22828,6289.621327,6293.836421,6294.346274,6287.252102
943,9/24/2018,0.10873913,0.068217391,0.823043478,0.127004348,6466.994564,6289.620676,6662.423134,6286.529049
944,9/25/2018,0.121545455,0.051909091,0.826575758,0.198509091,6391.385981,6466.994518,6480.688089,6331.802231
945,9/26/2018,0.093611111,0.029777778,0.876555556,0.264644444,6509.776621,6391.385985,6559.484428,6389.429599
946,9/27/2018,0.095333333,0.04647619,0.858238095,0.16942381,6698.416047,6509.777014,6737.943844,6435.757875
947,9/28/2018,0.163777778,0.024222222,0.812,0.404883333,6502.688151,6698.416756,6799.930722,6487.953569
948,9/29/2018,0.1075,0.0141,0.8784,0.2462,6576.61432,6502.686952,6633.760949,6468.403572
949,9/30/2018,0.113357143,0.052071429,0.834642857,0.209157143,6647.387947,6576.616083,6664.394229,6537.792079
950,10/1/2018,0.083333333,0.075916667,0.840791667,0.105320833,6603.754342,6647.387803,6659.79686,6510.647196
951,10/2/2018,0.073333333,0.055333333,0.871277778,0.086455556,6576.354229,6539.322738,6585.475311,6532.148927
952,10/3/2018,0.107222222,0.034194444,0.858611111,0.286116667,6481.24577,6577.997152,6578.001542,6433.655985
953,10/4/2018,0.085,0.03088,0.88412,0.183412,6594.935786,6506.454452,6642.005362,6501.934563
954,10/5/2018,0.110675676,0.066324324,0.822972973,0.140102703,6630.575297,6594.935786,6680.775154,6554.811033
955,10/6/2018,0.1215,0.044666667,0.833833333,0.255677778,6595.260326,6634.134241,6644.564476,6571.472662
956,10/7/2018,0.078227273,0.063,0.858818182,0.148095455,6591.686318,6595.260368,6637.223291,6547.187842
957,10/8/2018,0.101958333,0.033708333,0.864333333,0.217908333,6662.8685,6614.103706,6696.495814,6591.206968
958,10/9/2018,0.117409091,0.075590909,0.807,0.160772727,6663.021071,6662.868499,6676.230859,6601.479356
959,10/10/2018,0.154933333,0.046633333,0.7984,0.28951,6619.495845,6663.020979,6663.020979,6546.963287
960,10/11/2018,0.137259259,0.067185185,0.795444444,0.220692593,6285.859203,6628.470053,6628.582997,6221.48545
961,10/12/2018,0.159947368,0.100368421,0.739631579,0.158078947,6309.198921,6285.506332,6350.784169,6207.718289
962,10/13/2018,0.14365,0.11625,0.74015,0.04675,6331.131154,6309.19844,6336.091101,6271.48444
963,10/14/2018,0.110933333,0.058866667,0.830066667,0.27178,6361.417016,6329.97705,6408.601641,6319.713209
964,10/15/2018,0.107682927,0.054487805,0.837780488,0.142956098,6721.587503,6341.380722,7586.524634,6306.184686
965,10/16/2018,0.111136364,0.049227273,0.839681818,0.269672727,6724.833078,6723.097511,6897.033441,6679.922098
966,10/17/2018,0.118259259,0.058851852,0.823,0.240618519,6444.74701,6724.833124,6802.158612,6432.047212
967,10/18/2018,0.1226875,0.077125,0.80025,0.15746875,6374.648863,6450.064663,6486.474922,6335.173505
968,10/19/2018,0.056,0.042,0.902,0.057758333,6372.686817,6374.648863,6407.227988,6339.265011
969,10/20/2018,0.162958333,0.052541667,0.784583333,0.373245833,6407.479085,6360.83549,6438.790347,6342.061455
970,10/21/2018,0.092125,0.110208333,0.797666667,0.022495833,6412.530491,6406.390391,6472.834459,6398.003393
971,10/22/2018,0.050782609,0.068043478,0.881086957,-0.06643913,6396.880154,6412.204305,6437.074557,6362.332866
972,10/23/2018,0.116057143,0.087,0.796885714,0.12134,6396.252324,6405.565596,6434.977703,6352.138046
973,10/24/2018,0.157296296,0.056703704,0.786037037,0.305681481,6407.667175,6402.02255,6460.249804,6383.94633
974,10/25/2018,0.147045455,0.042727273,0.810227273,0.253727273,6405.500726,6412.566041,6421.783207,6358.259247
975,10/26/2018,0.098342857,0.062428571,0.8392,0.127994286,6392.179337,6405.336552,6448.028506,6370.195735
976,10/27/2018,0.174782609,0.084173913,0.741043478,0.148321739,6429.687141,6392.845687,6442.889414,6389.344445
977,10/28/2018,0.099529412,0.063941176,0.836647059,0.068976471,,,,
978,10/29/2018,0.040588235,0.068705882,0.890823529,-0.112805882,6266.189683,6430.150405,6439.457696,6211.560523
979,10/30/2018,0.117142857,0.080571429,0.802392857,0.117867857,6276.4645,6265.91015,6313.272457,6247.517585
980,10/31/2018,0.172396226,0.027075472,0.800528302,0.439567925,6321.713671,6276.734671,6394.783431,6207.057336
981,11/1/2018,0.159758621,0.041827586,0.79837931,0.3929,6341.094813,6322.093628,6376.656227,6296.589337
982,11/2/2018,0.12875,0.039166667,0.832041667,0.3089,6360.141272,6340.400656,6409.156466,6336.649751
983,11/3/2018,0.097214286,0.096428571,0.806285714,-7.86E-05,6344.738943,6360.719812,6371.23797,6292.151812
984,11/4/2018,0.09,0.060538462,0.849538462,0.169469231,6405.139755,6344.738943,6473.778438,6318.627622
985,11/5/2018,0.142111111,0.050944444,0.807,0.223438889,6396.352124,6405.140331,6440.957228,6374.69889
986,11/6/2018,0.127458333,0.044875,0.827708333,0.321675,6425.917802,6404.377175,6449.998745,6377.542775
987,11/7/2018,0.094055556,0.072166667,0.833777778,0.140122222,6514.489453,6426.655222,6553.951932,6424.658626
988,11/8/2018,0.1385,0.0652,0.79625,0.191165,6412.524289,6518.336088,6530.733661,6400.936546
989,11/9/2018,0.1299375,0.0845625,0.7855625,0.144025,6343.632504,6412.524,6433.253185,6309.652653
990,11/10/2018,0.1253125,0.0630625,0.8115625,0.10719375,6365.655232,6338.781895,6396.877364,6335.218051
991,11/11/2018,0.129529412,0.064882353,0.805588235,0.189411765,6327.480646,6360.005434,6380.813434,6292.721847
992,11/12/2018,0.089947368,0.104473684,0.805684211,-0.057021053,6327.154696,6370.273273,6391.766568,6305.010271
993,11/13/2018,0.142217391,0.064869565,0.792913043,0.198713043,6282.438677,6327.154697,6331.487634,6245.238174
994,11/14/2018,0.083575,0.0743,0.842125,0.0046125,5524.801093,6281.604411,6295.953866,5390.11663
995,11/15/2018,0.130675,0.1364,0.732875,-0.03808,5511.152834,5524.764809,5692.068952,5244.694267
996,11/16/2018,0.0895,0.0971,0.8133,-0.02964,5448.600634,5573.017153,5608.722588,5423.050404
997,11/17/2018,0.103368421,0.124947368,0.771736842,-0.009252632,5497.411279,5513.42386,5564.028968,5466.50059
998,11/18/2018,0.117454545,0.065727273,0.816787879,0.163669697,5553.014895,5497.367784,5638.976973,5495.677822
999,11/19/2018,0.117,0.0934,0.7896,0.019391667,4800.342897,5553.014747,5610.149551,4708.864255
1000,11/20/2018,0.112932203,0.087881356,0.79920339,0.066830508,4246.312774,4744.619841,4888.622712,4076.594717
1001,11/21/2018,0.115444444,0.099194444,0.785388889,0.051694444,4478.299558,4364.741549,4631.902485,4250.165063
1002,11/22/2018,0.14397619,0.055333333,0.800738095,0.2674,4405.744031,4476.227244,4591.879115,4354.568649
1003,11/23/2018,0.097,0.100447368,0.802578947,0.038778947,4329.91722,4405.744487,4405.744585,4119.999691
1004,11/24/2018,0.120565217,0.066695652,0.812782609,0.14041087,3728.872648,4329.925425,4378.509892,3668.61397
1005,11/25/2018,0.106092308,0.091015385,0.8028,0.020827692,3951.205029,3788.289089,4101.999387,3447.576041
1006,11/26/2018,0.115020833,0.091645833,0.793375,0.067166667,3640.557165,3951.21152,4064.748217,3530.721646
1007,11/27/2018,0.101638298,0.060340426,0.838106383,0.110955319,3792.192364,3640.937925,3830.820142,3559.324065
1008,11/28/2018,0.1135625,0.045645833,0.840833333,0.17074375,4174.319972,3792.195994,4341.439922,3752.446179
1009,11/29/2018,0.135853659,0.056853659,0.807195122,0.252378049,4218.608363,4220.323335,4400.462583,4082.319821
1010,11/30/2018,0.1516,0.045966667,0.802466667,0.25154,3952.447895,4241.7447,4299.976374,3878.658101
1011,12/1/2018,0.096214286,0.063821429,0.839964286,0.096982143,4178.603828,3953.521462,4251.369948,3904.394191
1012,12/2/2018,0.1935625,0.0494375,0.7569375,0.40415625,4118.518242,4138.47706,4255.954021,4038.098584
1013,12/3/2018,0.100520833,0.083729167,0.815791667,0.125083333,3847.032737,4092.851115,4104.858957,3755.326092
1014,12/4/2018,0.116641026,0.099051282,0.784410256,0.070653846,3889.29212,3847.02046,4034.531558,3724.003343
1015,12/5/2018,0.092764706,0.08,0.827264706,0.024244118,3713.573383,3889.292261,3913.531776,3675.541484
1016,12/6/2018,0.1126875,0.06084375,0.82640625,0.205034375,3578.206624,3696.351467,3838.120977,3547.013939
1017,12/7/2018,0.165309524,0.048547619,0.786119048,0.340088095,3391.874146,3578.207206,3621.501257,3201.762797
1018,12/8/2018,0.104866667,0.065966667,0.8291,0.098046667,3452.616185,3391.878176,3475.930178,3251.835797
1019,12/9/2018,0.100434783,0.065782609,0.833956522,0.15486087,3507.306367,3452.588499,3642.41485,3374.366987
1020,12/10/2018,0.13248,0.07732,0.79016,0.181444,3419.733768,3528.120201,3591.236734,3355.642553
1021,12/11/2018,0.088605263,0.066289474,0.845078947,0.084065789,3360.946628,3409.162882,3428.100418,3294.037452
1022,12/12/2018,0.123551724,0.082275862,0.794172414,0.138151724,3414.833749,3360.956191,3474.391356,3324.92518
1023,12/13/2018,0.053828571,0.129314286,0.816885714,-0.209531429,3263.547913,3427.049729,3435.142473,3233.263656
1024,12/14/2018,0.111558824,0.068676471,0.819764706,0.098326471,3212.207081,3262.271683,3300.651394,3138.099494
1025,12/15/2018,0.12672,0.06028,0.81304,0.182756,3194.962272,3212.207159,3227.86742,3122.342716
1026,12/16/2018,0.159588235,0.071,0.769352941,0.209447059,3200.642468,3178.299355,3256.600326,3176.353015
1027,12/17/2018,0.127736842,0.066157895,0.806122807,0.190487719,3478.461203,3199.176265,3579.814884,3181.701395
1028,12/18/2018,0.14797619,0.0465,0.8055,0.2817,3562.894946,3478.46099,3573.240335,3429.858731
1029,12/19/2018,0.128625,0.067375,0.803975,0.2096375,3709.316759,3664.658829,3929.098491,3642.828665
1030,12/20/2018,0.119820513,0.078076923,0.802076923,0.115071795,4065.799953,3709.323532,4160.296726,3662.743439
1031,12/21/2018,0.135322581,0.056,0.808741935,0.256806452,3824.739794,4065.773617,4164.550651,3774.323684
1032,12/22/2018,0.15315625,0.081125,0.7656875,0.210846875,3862.726329,3838.230387,3929.859591,3791.905375
1033,12/23/2018,0.110375,0.0751875,0.8145,0.15605,3949.794342,3862.726329,4052.230547,3862.722999
1034,12/24/2018,0.119942857,0.087428571,0.792685714,0.09304,4054.29626,3942.737776,4241.436134,3942.669448
1035,12/25/2018,0.130714286,0.073047619,0.796190476,0.079561905,3767.350024,4030.003413,4045.572084,3677.043649
1036,12/26/2018,0.121192308,0.073307692,0.805538462,0.224473077,3807.153022,3767.872104,3869.401164,3682.681845
1037,12/27/2018,0.17025,0.0797,0.7501,0.24911,3587.198223,3809.295204,3842.311793,3571.152376
1038,12/28/2018,0.09730303,0.10230303,0.800393939,0.036321212,3865.5293,3587.235351,3945.244649,3558.737717
1039,12/29/2018,0.107142857,0.071657143,0.821085714,0.121405714,,,,
1040,12/30/2018,0.09984,0.06744,0.83268,0.038792,,,,
1041,12/31/2018,0.130891892,0.067756757,0.801324324,0.242616216,3689.56462,3689.972338,3690.306792,3689.47512
1042,1/1/2019,0.187888889,0.056148148,0.755888889,0.290462963,3715.564441,3693.330067,3741.881855,3644.876282
1043,1/2/2019,0.153125,0.0918125,0.7550625,0.21265625,3882.304754,3715.564384,3900.709127,3711.274108
1044,1/3/2019,0.186128205,0.071525641,0.742294872,0.295578205,3795.592741,3882.303622,3916.197684,3760.944042
1045,1/4/2019,0.110541667,0.091666667,0.79775,0.133991667,3812.381108,3781.020706,3844.986111,3725.739663
1046,1/5/2019,0.11996,0.04092,0.83912,0.252308,3809.914343,3812.381119,3866.417432,3775.828878
1047,1/6/2019,0.098807692,0.052653846,0.848615385,0.189861538,4014.133187,3797.034097,4063.945356,3758.516526
1048,1/7/2019,0.131684211,0.037631579,0.830684211,0.265589474,3989.631741,4032.459166,4060.8648,3526.139278
1049,1/8/2019,0.113423077,0.069038462,0.817576923,0.157084615,3992.986144,3989.631753,4096.383035,3947.035924
1050,1/9/2019,0.121962963,0.053111111,0.824962963,0.22637037,3995.325193,3981.9383,4023.73449,3965.976346
1051,1/10/2019,0.116642857,0.074178571,0.809142857,0.160396429,3617.346291,3995.325181,4025.528311,3570.07696
1052,1/11/2019,0.1202,0.0645,0.8153,0.25397,3606.16489,3617.268962,3676.732346,3572.674979
1053,1/12/2019,0.101166667,0.021666667,0.877166667,0.258333333,3611.528238,3609.129566,3644.344105,3564.627889
1054,1/13/2019,0.134809524,0.070571429,0.794619048,0.113280952,3497.669392,3614.420848,3642.047723,3480.83289
1055,1/14/2019,0.093310345,0.049275862,0.857344828,0.128268966,3654.347067,3497.669615,3696.069001,3488.718715
1056,1/15/2019,0.092666667,0.068714286,0.838666667,0.130085714,3568.751259,3653.680318,3679.703656,3544.429551
1057,1/16/2019,0.1706,0.028066667,0.801266667,0.350393333,3593.72174,3568.682666,3662.918729,3567.148796
1058,1/17/2019,0.142863636,0.051181818,0.806,0.202,3623.717337,3603.551637,3644.731298,3546.309687
1059,1/18/2019,0.139772727,0.058227273,0.802,0.262177273,3605.855187,3623.7175,3641.961038,3578.425318
1060,1/19/2019,0.0863,0.06085,0.8528,0.063115,3690.908564,3605.855117,3735.35654,3602.420476
1061,1/20/2019,0.106266667,0.065,0.828666667,0.200106667,3544.221724,3680.284747,3701.454802,3490.703684
1062,1/21/2019,0.069722222,0.100444444,0.829722222,-0.030577778,3528.463529,3544.221816,3558.233818,3496.602642
1063,1/22/2019,0.091529412,0.080941176,0.827588235,0.013088235,3581.551947,3528.463928,3605.741677,3444.686471
1064,1/23/2019,0.11416129,0.052967742,0.832870968,0.175535484,3549.770799,3572.68895,3608.876902,3521.835474
1065,1/24/2019,0.1625,0.072909091,0.764454545,0.301281818,3562.920476,3555.861961,3591.593897,3530.547309
1066,1/25/2019,0.161777778,0.032722222,0.805444444,0.380572222,3566.666164,3571.808887,3574.12437,3522.424187
1067,1/26/2019,0.0955625,0.0729375,0.8314375,0.14535,3563.27801,3566.666225,3648.499903,3541.170987
1068,1/27/2019,0.122,0.057909091,0.820181818,0.273427273,3539.620947,3563.160202,3564.954936,3481.38447
1069,1/28/2019,0.12216,0.0934,0.78444,0.126468,3425.262161,3530.20371,3541.417161,3374.463901
1070,1/29/2019,0.108956522,0.041086957,0.849869565,0.235934783,3395.018645,3429.707749,3438.068371,3346.143188
1071,1/30/2019,0.078833333,0.058055556,0.863166667,0.101961111,3441.032215,3395.224799,3460.23195,3371.688746
1072,1/31/2019,0.086488889,0.052311111,0.861177778,0.180042222,3420.633227,3434.521847,3471.247461,3394.284634
1073,2/1/2019,0.095307692,0.074730769,0.829846154,0.146907692,3439.805699,3412.722219,3454.414301,3375.731683
1074,2/2/2019,0.101793103,0.045413793,0.852827586,0.139282759,3433.035285,3440.076847,3453.694339,3409.541106
1075,2/3/2019,0.136375,0.094791667,0.768875,0.1952125,3404.499313,3433.044895,3487.571973,3386.579366
1076,2/4/2019,0.164315789,0.068947368,0.766684211,0.269515789,3412.230431,3417.022943,3442.638096,3393.99421
1077,2/5/2019,0.164909091,0.067030303,0.768090909,0.250439394,3419.767899,3412.230378,3433.689632,3398.955745
1078,2/6/2019,0.122466667,0.049622222,0.827911111,0.190755556,3367.519032,3428.981335,3441.92046,3344.124422
1079,2/7/2019,0.116272727,0.066575758,0.817121212,0.155130303,3360.534076,3365.529473,3380.783837,3349.75599
1080,2/8/2019,0.115121212,0.061151515,0.82369697,0.128048485,3591.022152,3360.534447,3702.481571,3343.343493
1081,2/9/2019,0.10547619,0.055571429,0.838904762,0.150742857,3617.46468,3621.627386,3638.49429,3590.289224
1082,2/10/2019,0.128684211,0.118526316,0.752736842,0.075215789,3621.154003,3617.464502,3631.038219,3577.980093
1083,2/11/2019,0.084681818,0.085681818,0.829681818,0.068690909,3593.183177,3621.173667,3653.116621,3579.428994
1084,2/12/2019,0.112,0.052074074,0.836,0.236955556,3579.341881,3593.183267,3616.423243,3546.249433
1085,2/13/2019,0.136129032,0.064870968,0.799,0.226141935,3569.554833,3589.224148,3625.790495,3556.898552
1086,2/14/2019,0.108926829,0.133487805,0.757634146,-0.032382927,3558.396858,3569.554837,3587.773513,3536.428098
1087,2/15/2019,0.140727273,0.102227273,0.757181818,0.145190909,3566.247765,3555.19948,3617.520131,3542.412504
1088,2/16/2019,0.149947368,0.045526316,0.804578947,0.251826316,3596.405191,3566.23715,3607.963504,3564.609675
1089,2/17/2019,0.1726,0.06096,0.76644,0.316884,3606.151988,3596.388615,3662.620411,3558.757213
1090,2/18/2019,0.119131579,0.066789474,0.814131579,0.192705263,3865.318165,3606.132961,3925.121367,3598.924256
1091,2/19/2019,0.114368421,0.068263158,0.817342105,0.150044737,3904.48292,3869.834104,3975.889598,3842.300685
1092,2/20/2019,0.108081081,0.042351351,0.849540541,0.243943243,3924.739844,3904.465644,3964.555496,3861.120342
1093,2/21/2019,0.079758621,0.057896552,0.862448276,0.116075862,3889.758485,3924.739844,3979.057929,3870.950163
1094,2/22/2019,0.1211,0.049166667,0.829733333,0.252286667,3933.60759,3898.507867,3953.534813,3889.619696
1095,2/23/2019,0.086097561,0.039341463,0.874560976,0.155321951,4105.112759,3933.606112,4146.011274,3912.744127
1096,2/24/2019,0.099612903,0.075193548,0.82516129,0.039209677,3763.620516,4105.095188,4178.658614,3697.82002
1097,2/25/2019,0.106484848,0.055939394,0.837636364,0.146181818,3819.865341,3763.622167,3852.370301,3729.685214
1098,2/26/2019,0.123047619,0.041714286,0.835285714,0.218309524,3797.58179,3819.879316,3831.029065,3762.212195
1099,2/27/2019,0.07565,0.024,0.90035,0.1446,3772.936335,3796.637284,3824.165879,3666.524016
1100,2/28/2019,0.102380952,0.095857143,0.801714286,0.0785,3799.678543,3773.441461,3879.231185,3753.800022
1101,3/1/2019,0.113730769,0.071230769,0.814923077,0.051953846,3811.611979,3799.367026,3840.044823,3788.918498
1102,3/2/2019,0.141692308,0.081692308,0.7765,0.204692308,3804.41917,3806.691513,3819.194356,3759.409216
1103,3/3/2019,0.08892,0.05088,0.8602,0.13474,3782.664101,3807.845756,3818.695481,3766.242048
1104,3/4/2019,0.136953488,0.029534884,0.833488372,0.375469767,3689.862893,3783.355063,3804.353616,3663.477743
1105,3/5/2019,0.135566667,0.057466667,0.806933333,0.23041,3832.080885,3701.049871,3866.718704,3688.697154
1106,3/6/2019,0.09673913,0.065608696,0.837652174,0.026452174,3848.95637,3832.592429,3881.96577,3802.516054
1107,3/7/2019,0.12662069,0.047068966,0.826310345,0.199444828,3859.839983,3848.956367,3890.745492,3827.670303
1108,3/8/2019,0.132318182,0.063090909,0.804636364,0.203131818,3828.371904,3859.800616,3917.997566,3778.516481
1109,3/9/2019,0.13475,0.04165,0.8236,0.16291,3898.86846,3841.887138,3948.88414,3832.144912
1110,3/10/2019,0.108409091,0.043,0.848636364,0.205809091,3899.655869,3916.756192,3921.934211,3865.915781
1111,3/11/2019,0.137181818,0.039818182,0.823090909,0.238154545,3851.24919,3899.459274,3913.45552,3819.928943
1112,3/12/2019,0.074913043,0.077956522,0.847173913,0.004195652,3866.295946,3851.623882,3879.971604,3795.675857
1113,3/13/2019,0.119681818,0.068181818,0.812227273,0.145195455,3846.274442,3866.295957,3873.719094,3823.808796
1114,3/14/2019,0.0925,0.045769231,0.861846154,0.128126923,3855.744363,3846.27445,3897.72571,3792.391914
1115,3/15/2019,0.113086957,0.080608696,0.80626087,0.123669565,3892.052301,3855.744324,3908.278294,3843.448963
1116,3/16/2019,0.109086957,0.103173913,0.787695652,0.05103913,3985.851236,3892.052229,4033.682777,3891.818369
1117,3/17/2019,0.093217391,0.102130435,0.804608696,-0.029373913,3970.389045,3989.536665,3992.605506,3931.58218
1118,3/18/2019,0.101173913,0.084434783,0.814347826,0.112117391,3974.415764,3970.383597,4020.892414,3931.674029
1119,3/19/2019,0.105527778,0.04675,0.847666667,0.251658333,3996.037131,3970.281987,4020.007072,3949.892921
1120,3/20/2019,0.117102564,0.064179487,0.818769231,0.234802564,4027.787395,3996.037055,4034.526497,3964.793637
1121,3/21/2019,0.117,0.065333333,0.817666667,0.204556667,3974.811429,4026.588651,4053.538056,3904.836084
1122,3/22/2019,0.1132,0.052866667,0.833933333,0.18763,3987.305225,3974.811248,4002.532316,3957.944316
1123,3/23/2019,0.112277778,0.047055556,0.840666667,0.173322222,3977.707443,3977.276039,4006.984568,3961.802425
1124,3/24/2019,0.088875,0.052958333,0.858208333,0.150125,3968.438701,3977.707443,3990.965292,3940.879744
1125,3/25/2019,0.1526,0.053133333,0.794133333,0.233546667,3913.781717,3972.696582,3982.232764,3903.29393
1126,3/26/2019,0.090222222,0.055388889,0.8545,0.158522222,3915.37532,3913.781742,3928.979427,3876.720858
1127,3/27/2019,0.095307692,0.049269231,0.855384615,0.163561538,4018.59051,3925.865359,4030.357641,3914.577708
1128,3/28/2019,0.171708333,0.054833333,0.773458333,0.276316667,4008.370872,4018.59051,4033.386524,3990.008616
1129,3/29/2019,0.15376,0.07148,0.77472,0.342512,4080.260114,4008.37107,4100.149119,4006.619169
1130,3/30/2019,0.124058824,0.067588235,0.808352941,0.1548,4081.221605,4090.750409,4128.415102,4030.061257
1131,3/31/2019,0.09952381,0.041904762,0.858571429,0.13422381,4094.704791,4081.221605,4104.536254,4073.245456
1132,4/1/2019,0.1110625,0.0679375,0.821,0.1988625,4135.18494,4094.704791,4148.6618,4052.601676
1133,4/2/2019,0.090454545,0.051701299,0.857857143,0.134197403,4818.770635,4135.182905,4961.780306,4132.55666
1134,4/3/2019,0.096396552,0.069655172,0.833965517,0.126872414,5102.150753,4818.773504,5325.233877,4810.244974
1135,4/4/2019,0.093363636,0.055484848,0.851151515,0.170481818,4875.599431,4966.90163,5071.589614,4787.707994
1136,4/5/2019,0.115233333,0.076166667,0.808633333,0.170043333,5030.933271,4875.596147,5060.703203,4875.596147
1137,4/6/2019,0.098822222,0.041,0.860155556,0.16932,5028.321082,5032.791239,5229.957551,4934.263044
1138,4/7/2019,0.10525,0.047625,0.847125,0.16215625,5198.17317,5028.320269,5247.464931,5019.333332
1139,4/8/2019,0.1112,0.051371429,0.837428571,0.201657143,5260.205043,5192.929096,5343.247093,5088.678145
1140,4/9/2019,0.0587,0.116775,0.824525,-0.25017,5179.997649,5260.200329,5285.86342,5117.006185
1141,4/10/2019,0.117842105,0.068210526,0.814,0.142965789,5283.543758,5179.996674,5450.989154,5170.615377
1142,4/11/2019,0.078756757,0.069702703,0.851594595,-0.002175676,5049.605824,5320.613514,5342.523902,4954.160915
1143,4/12/2019,0.151857143,0.054,0.794190476,0.268371429,5077.515864,5042.402341,5098.606039,4894.73318
1144,4/13/2019,0.101238095,0.049095238,0.849619048,0.127042857,5066.86704,5077.521133,5117.621045,5021.765035
1145,4/14/2019,0.105347826,0.020782609,0.873913043,0.20616087,5158.387401,5066.87746,5167.43134,5014.165373
1146,4/15/2019,0.09971875,0.08234375,0.818,0.044415625,5045.675166,5145.870366,5181.927,4957.68689
1147,4/16/2019,0.089390244,0.101902439,0.808682927,-0.013570732,5184.204468,5035.460733,5218.96154,5019.952949
1148,4/17/2019,0.132848485,0.036909091,0.830151515,0.305830303,5220.959934,5184.20448,5253.861961,5167.683374
1149,4/18/2019,0.090291667,0.04625,0.863416667,0.100383333,5276.558982,5218.079843,5310.487045,5214.802942
1150,4/19/2019,0.079941176,0.088029412,0.832088235,0.085197059,5266.661246,5279.181428,5345.759303,5212.188471
1151,4/20/2019,0.105366667,0.0697,0.825,0.095363333,5292.14833,5266.661261,5353.28683,5259.426827
1152,4/21/2019,0.105580645,0.064645161,0.829741935,0.094348387,5276.558318,5292.148328,5330.917314,5195.633537
1153,4/22/2019,0.12585,0.0569,0.81725,0.212375,5398.433417,5282.088267,5408.841963,5239.165296
1154,4/23/2019,0.111755102,0.045265306,0.842959184,0.210257143,5552.521911,5398.433417,5622.481868,5359.25192
1155,4/24/2019,0.089862069,0.057034483,0.853103448,0.104882759,5432.991017,5552.519471,5614.992209,5373.864707
1156,4/25/2019,0.130548387,0.075354839,0.793967742,0.192032258,5132.227526,5432.991017,5505.131953,5055.192579
1157,4/26/2019,0.085421053,0.064842105,0.849736842,0.041455263,5151.574528,5131.061691,5274.695485,5053.946309
1158,4/27/2019,0.094151515,0.06269697,0.843151515,0.084563636,5200.193239,5151.574408,5218.815183,5088.298122
1159,4/28/2019,0.088391304,0.065043478,0.846521739,0.05866087,5152.54574,5200.19306,5208.347656,5118.909133
1160,4/29/2019,0.1153,0.0619,0.822733333,0.14275,5151.4335,5156.543028,5192.025339,5083.842704
1161,4/30/2019,0.104935484,0.050290323,0.844774194,0.137035484,5277.444469,5155.617283,5292.605385,5130.260198
1162,5/1/2019,0.090285714,0.051171429,0.858542857,0.187782857,5297.942492,5277.44445,5351.359143,5259.844026
1163,5/2/2019,0.106166667,0.058277778,0.8355,0.132375,5405.878067,5323.63927,5427.488394,5310.6701
1164,5/3/2019,0.092472727,0.072109091,0.835436364,0.078894545,5697.679054,5405.878111,5791.211463,5378.208048
1165,5/4/2019,0.081785714,0.087642857,0.830619048,0.03732381,5812.331779,5690.147527,5829.948913,5529.74824
