,Unnamed: 0,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
78,78,2014-04-29,0.0,0.0,1.0,0.0,[444.85668],[432.60498],[449.08171],[431.00828]
79,79,2014-05-02,0.1685,0.0,0.8315,0.36345,[441.97833],[453.59833],[453.59833],[439.90333]
80,80,2014-05-10,0.25,0.13699999999999998,0.613,0.34,[449.74166],[449.04333],[453.54333],[446.21333]
81,81,2014-05-16,0.192,0.0,0.8079999999999999,0.765,[445.60666],[443.18],[447.15166],[442.29]
82,82,2014-06-05,0.0,0.0,1.0,0.0,[652.52666],[642.89166],[664.97833],[639.42833]
83,83,2014-06-10,0.0,0.0,1.0,0.0,[642.00666],[644.085],[657.97],[640.465]
84,84,2014-06-15,0.0,0.0,1.0,0.0,[589.06666],[570.28833],[593.54833],[551.31]
85,85,2014-06-16,0.128,0.0,0.872,0.4215,[592.25666],[589.06666],[606.82166],[585.685]
86,86,2014-06-17,0.0,0.0,1.0,0.0,[610.41333],[592.25666],[613.99166],[590.18833]
87,87,2014-06-22,0.0,0.11900000000000001,0.8809999999999999,-0.3182,[592.405],[599.57],[602.82833],[591.495]
88,88,2014-06-23,0.293,0.0,0.7070000000000001,0.6597,[584.64166],[592.405],[593.255],[580.84]
89,89,2014-06-25,0.0,0.0,1.0,0.0,[571.76666],[575.905],[576.03166],[558.58333]
90,90,2014-06-27,0.141,0.0,0.8590000000000001,0.4215,[597.66833],[582.43166],[600.72],[576.24833]
91,91,2014-07-01,0.37,0.0,0.63,0.8739,[637.85625],[647.12249],[654.76874],[627.77125]
92,92,2014-07-07,0.174,0.0,0.826,0.2263,[621.24249],[631.29875],[633.0625],[612.2625]
93,93,2014-07-09,0.0,0.29,0.71,-0.5423,[621.3075],[620.72],[624.01],[616.165]
94,94,2014-07-12,0.10300000000000001,0.0,0.897,0.2992,[627.69],[634.35749],[635.04625],[625.99249]
95,95,2014-07-15,0.293,0.0,0.7070000000000001,0.4404,[619.8075],[618.73875],[622.46124],[617.84124]
96,96,2014-07-18,0.17775,0.04825,0.7739999999999999,0.3697,[623.99625],[623.49749],[628.54499],[616.475]
97,97,2014-07-19,0.302,0.0,0.698,0.7574,[623.00625],[623.99625],[626.80875],[621.365]
98,98,2014-07-30,0.0,0.0,1.0,0.0,[564.57],[580.5175],[581.28125],[559.62249]
99,99,2014-07-31,0.0,0.0,1.0,0.0,[583.39],[564.57],[587.96],[564.57]
100,100,2014-08-03,0.0,0.0,1.0,0.0,[585.80125],[581.52],[588.20375],[578.20875]
101,101,2014-08-06,0.099,0.0,0.9009999999999999,0.0258,[583.62375],[582.52125],[586.8775],[578.80125]
102,102,2014-08-09,0.0,0.0,1.0,0.0,[586.05875],[585.39625],[588.99749],[584.89]
103,103,2014-08-19,0.0,0.231,0.769,-0.5574,[472.91],[455.91625],[488.52625],[455.83375]
104,104,2014-08-31,0.0,0.113,0.887,-0.4939,[474.5425],[502.055],[502.54375],[474.09125]
105,105,2014-09-08,0.26899999999999996,0.0,0.731,0.7402,[468.5775],[473.58625],[478.3925],[464.52]
106,106,2014-09-09,0.0,0.38799999999999996,0.612,-0.871,[474.29125],[468.5775],[478.03375],[464.65625]
107,107,2014-09-13,0.077,0.133,0.79,-0.2312,[475.37875],[471.5325],[479.2275],[470.97125]
108,108,2014-09-16,0.13,0.0,0.87,0.4019,[464.55375],[471.08375],[472.42125],[461.65625]
109,109,2014-09-22,0.0275,0.0,0.9725,0.0129,[399.5025],[399.0975],[405.245],[394.59125]
110,110,2014-09-23,0.239,0.0,0.7609999999999999,0.7425,[427.8125],[399.5025],[443.6875],[391.45625]
111,111,2014-09-26,0.0,0.0,1.0,0.0,[403.4975],[410.15],[411.04],[396.04375]
112,112,2014-09-28,0.11,0.0,0.89,0.4939,[377.97875],[398.84],[398.8675],[370.05625]
113,113,2014-10-01,0.0,0.0,1.0,0.0,[381.7475],[387.94],[390.35375],[377.6]
114,114,2014-10-05,0.0,0.125,0.875,-0.6486,[308.07875],[335.98125],[337.22375],[286.36874]
115,115,2014-10-06,0.0,0.051,0.9490000000000001,-0.1027,[337.23375],[308.07875],[343.51],[304.6875]
116,116,2014-10-16,0.319,0.0,0.6809999999999999,0.7579,[376.26875],[392.56625],[393.36375],[369.29375]
117,117,2014-10-28,0.162,0.0,0.838,0.4404,[348.9025],[349.79625],[354.6925],[346.82875]
118,118,2014-10-29,0.0,0.0,1.0,0.0,[335.53625],[348.9025],[351.84875],[332.49874]
119,119,2014-11-01,0.301,0.0,0.6990000000000001,0.5106,[325.22633],[338.0105],[338.1295],[319.367]
120,120,2014-11-06,0.0,0.304,0.696,-0.5859,[346.775],[336.585],[351.575],[336.02833]
121,121,2014-11-13,0.0,0.0,1.0,0.0,[389.00333],[442.10666],[458.05166],[385.675]
122,122,2014-11-16,0.0,0.198,0.802,-0.8455,[400.47166],[377.08],[404.445],[376.615]
123,123,2014-11-18,0.142,0.08199999999999999,0.775,0.34,[375.83333],[384.93],[389.35999],[369.515]
124,124,2014-11-23,0.21899999999999997,0.149,0.632,0.3472,[367.83],[356.8],[371.24166],[353.475]
125,125,2014-11-29,0.091,0.21600000000000003,0.693,-0.4404,[376.851],[375.44],[385.537],[372.332]
126,126,2014-12-01,0.174,0.0,0.826,0.2263,[377.862],[376.13218],[382.602],[376.082]
127,127,2014-12-02,0.0645,0.077,0.8585,-0.08895,[382.452],[377.862],[383.719],[377.85311]
128,128,2014-12-04,0.124,0.0,0.8759999999999999,0.34,[368.3618],[376.382],[378.106],[365.543]
129,129,2014-12-07,0.212,0.08199999999999999,0.706,0.4939,[373.155],[373.744],[375.849],[373.059]
130,130,2014-12-11,0.138,0.06475,0.79725,0.2259,[348.272],[341.041],[361.003],[340.081]
131,131,2014-12-16,0.522,0.0,0.478,0.872,[330.536],[338.547],[339.901],[323.77499]
132,132,2014-12-17,0.0,0.0,1.0,0.0,[317.405],[330.536],[331.281],[314.438]
133,133,2014-12-21,0.0,0.0,1.0,0.0,[320.03499],[321.89299],[324.993],[317.58299]
134,134,2014-12-22,0.21100000000000002,0.0,0.789,0.4466,[328.701],[320.03499],[332.466],[318.975]
135,135,2014-12-27,0.0,0.1135,0.8865000000000001,-0.31245,[316.009],[320.868],[321.556],[312.007]
136,136,2014-12-28,0.0725,0.086,0.8414999999999999,-0.07174999999999998,[315.64],[316.009],[319.63099],[310.541]
137,137,2014-12-29,0.086,0.298,0.616,-0.7351,[313.994],[315.64],[317.552],[311.705]
138,138,2014-12-30,0.0,0.0,1.0,0.0,[309.903],[313.994],[314.467],[308.812]
139,139,2015-01-04,0.0,0.0,1.0,0.0,[270.813],[277.853],[286.243],[257.022]
140,140,2015-01-05,0.0,0.0,1.0,0.0,[272.0175],[270.813],[277.97199],[265.24]
141,141,2015-01-09,0.0,0.0,1.0,0.0,[286.688],[281.03625],[291.2475],[280.92375]
142,142,2015-01-13,0.204,0.0,0.7959999999999999,0.6289,[219.128],[243.081],[249.04299],[216.356]
143,143,2015-01-14,0.122,0.0,0.878,0.2023,[193.3511],[219.128],[219.973],[170.084]
144,144,2015-01-20,0.368,0.0,0.632,0.836,[212.28249],[211.5401],[214.66619],[204.8001]
145,145,2015-01-24,0.124,0.0,0.8759999999999999,0.4019,[251.606],[231.4242],[254.98829],[231.4242]
146,146,2015-01-25,0.18899999999999997,0.0,0.8109999999999999,0.4178,[283.59769],[251.606],[290.8877],[243.305]
147,147,2015-01-26,0.0,0.0,1.0,0.0,[258.5374],[283.59769],[307.9664],[254.225]
148,148,2015-01-27,0.22,0.14800000000000002,0.633,0.013000000000000001,[257.447],[258.5374],[268.022],[250.9381]
149,149,2015-02-01,0.141,0.115,0.7440000000000001,0.10655000000000003,[229.80441],[216.66066],[231.91775],[211.53066]
150,150,2015-02-06,0.19399999999999998,0.0,0.8059999999999999,0.5574,[225.46666],[219.75625],[226.18658],[216.36516]
151,151,2015-02-10,0.13,0.0,0.87,0.5106,[223.00366],[220.16725],[223.5535],[215.45466]
152,152,2015-02-19,0.172,0.0,0.828,0.4019,[241.07183],[237.1035],[243.11],[235.63558]
153,153,2015-02-20,0.293,0.0,0.7070000000000001,0.6597,[245.70566],[241.07183],[247.13699],[241.07183]
154,154,2015-02-27,0.35100000000000003,0.0,0.649,0.4019,[251.03416],[251.28908],[257.50475],[246.14616]
155,155,2015-02-28,0.0,0.0,1.0,0.0,[251.9314],[251.03416],[254.18825],[250.58558]
156,156,2015-03-14,0.2355,0.0,0.7645,0.5736,[283.0809],[282.644],[286.19169],[280.2655]
157,157,2015-03-19,0.0915,0.053,0.8554999999999999,0.061350000000000016,[263.4741],[252.44789],[264.23519],[250.6699]
158,158,2015-03-22,0.134,0.0,0.866,0.1779,[267.5549],[259.3943],[269.9758],[259.328]
159,159,2015-03-29,0.0,0.0,1.0,0.0,[245.1133],[246.728],[247.6292],[236.4428]
160,160,2015-03-30,0.10266666666666667,0.10533333333333332,0.7919999999999999,-0.11303333333333332,[247.2639],[245.1133],[248.5962],[242.278]
161,161,2015-04-02,0.0,0.0,1.0,0.0,[252.0578],[246.96],[254.1979],[244.2932]
162,162,2015-04-13,0.17049999999999998,0.0,0.8295,0.5398000000000001,[222.6009],[235.522],[236.7879],[220.5774]
163,163,2015-04-14,0.162,0.0,0.838,0.4019,[220.9126],[222.6009],[222.6009],[215.4597]
164,164,2015-04-21,0.0,0.0,1.0,0.0,[235.50369],[224.9815],[236.685],[223.70388]
165,165,2015-04-24,0.414,0.0,0.586,0.802,[228.92379],[233.40079],[233.8944],[228.4377]
166,166,2015-04-30,0.0,0.0,1.0,0.0,[236.6827],[225.9976],[239.6384],[225.9976]
167,167,2015-05-03,0.0,0.0,1.0,0.0,[240.3646],[236.2378],[243.6192],[236.176]
168,168,2015-05-10,0.153,0.133,0.7140000000000001,0.1027,[239.4036],[241.516],[244.2782],[237.76]
169,169,2015-05-11,0.129,0.105,0.7659999999999999,0.128,[240.00079],[239.4036],[244.06689],[238.778]
170,170,2015-05-19,0.0,0.15466666666666665,0.8453333333333334,-0.3845333333333333,[232.7193],[233.3119],[234.003],[231.74769]
171,171,2015-05-24,0.0,0.0,1.0,0.0,[240.9415],[239.7985],[242.6293],[238.99]
172,172,2015-05-27,0.0,0.0,1.0,0.0,[237.6708],[237.1844],[238.7449],[236.4294]
173,173,2015-05-28,0.0,0.0,1.0,0.0,[237.2277],[237.6708],[237.896],[236.5359]
174,174,2015-05-29,0.0,0.255,0.745,-0.6682,[236.1404],[237.2277],[237.4219],[235.4436]
175,175,2015-06-04,0.129,0.226,0.645,-0.2732,[223.9665],[225.444],[226.4761],[223.8567]
176,176,2015-06-15,0.20199999999999999,0.0,0.7979999999999999,0.4158,[237.39899],[234.7473],[238.5994],[234.4622]
177,177,2015-06-16,0.17800000000000002,0.0,0.8220000000000001,0.3818,[248.7435],[237.39899],[254.09699],[237.1618]
178,178,2015-06-20,0.0,0.265,0.735,-0.6597,[244.15625],[240.7897],[246.4702],[239.5589]
179,179,2015-07-02,0.077,0.06,0.863,0.10115,[255.52675],[259.62937],[259.7935],[253.41412]
180,180,2015-07-13,0.0,0.0,1.0,0.0,[290.93137],[304.9905],[305.38975],[277.716]
181,181,2015-07-19,0.094,0.094,0.812,0.0,[274.28387],[275.30687],[275.742],[271.63375]
182,182,2015-07-20,0.09699999999999999,0.08199999999999999,0.821,0.0772,[279.45925],[274.28387],[279.77188],[273.84275]
183,183,2015-07-28,0.0,0.0,1.0,0.0,[292.99425],[293.15058],[295.37741],[292.12583]
184,184,2015-08-01,0.073,0.161,0.7659999999999999,-0.4934,[278.68258],[282.33741],[282.92333],[276.98033]
185,185,2015-08-04,0.0,0.21100000000000002,0.789,-0.4939,[284.24366],[283.49091],[285.17558],[280.89866]
186,186,2015-08-16,0.121,0.0,0.879,0.0258,[258.0065],[261.20058],[261.20058],[255.74041]
187,187,2015-08-20,0.196,0.0,0.804,0.4877,[234.56375],[232.06483],[236.62541],[229.81658]
188,188,2015-08-24,0.311,0.0,0.6890000000000001,0.6283000000000001,[203.18133],[227.23233],[227.23233],[198.22833]
189,189,2015-09-01,0.0,0.0,1.0,0.0,[226.28841],[229.02966],[229.47541],[225.83066]
190,190,2015-09-03,0.0,0.156,0.8440000000000001,-0.34,[227.14741],[228.35299],[228.45141],[226.11783]
191,191,2015-09-08,0.0,0.22699999999999998,0.773,-0.6249,[244.31383],[242.01891],[245.83491],[241.82775]
192,192,2015-09-22,0.0,0.0,1.0,0.0,[231.30983],[227.79358],[232.10541],[224.5965]
193,193,2015-10-16,0.276,0.16399999999999998,0.56,0.4588,[267.53983],[255.72741],[268.08933],[255.23441]
194,194,2015-10-26,0.16699999999999998,0.0,0.833,0.3818,[287.83091],[284.286],[291.77658],[280.89758]
195,195,2015-10-31,0.073,0.09699999999999999,0.83,-0.1283,[311.70274],[327.58425],[328.04325],[306.72525]
196,196,2015-11-02,0.0,0.0,1.0,0.0,[369.51133],[325.64666],[370.36625],[324.83166]
197,197,2015-11-03,0.2325,0.0,0.7675000000000001,0.5317999999999999,[432.46133],[369.51133],[434.27575],[362.4315]
198,198,2015-11-08,0.267,0.0,0.733,0.7351,[370.652],[387.775],[389.473],[361.54]
199,199,2015-11-15,0.139,0.0,0.861,0.2716,[320.06],[333.951],[334.837],[315.75799]
200,200,2015-11-17,0.215,0.0,0.785,0.6249,[333.33299],[337.759],[337.759],[331.434]
201,201,2015-11-18,0.054000000000000006,0.28300000000000003,0.6629999999999999,-0.8519,[334.02499],[333.33299],[337.162],[329.91199]
202,202,2015-11-20,0.0445,0.1805,0.775,-0.47065,[321.482],[315.63099],[324.598],[315.065]
203,203,2015-11-21,0.184,0.0,0.816,0.5574,[326.365],[321.482],[328.33299],[320.606]
204,204,2015-12-08,0.1235,0.0,0.8765000000000001,0.2787,[421.424],[395.59299],[421.833],[389.585]
205,205,2015-12-16,0.035,0.0995,0.8655,-0.21685,[451.102],[445.805],[462.524],[440.205]
206,206,2015-12-17,0.254,0.0,0.746,0.6259,[456.425],[451.102],[458.46],[451.01899]
207,207,2015-12-27,0.0,0.0,1.0,0.0,[427.817],[419.338],[429.09],[414.186]
208,208,2016-01-02,0.18,0.0,0.82,0.0516,[431.985],[433.773],[435.739],[429.768]
209,209,2016-01-03,0.263,0.0,0.737,0.5637,[431.691],[431.985],[432.417],[424.152]
210,210,2016-01-14,0.0,0.115,0.885,-0.5106,[416.29],[431.41],[432.253],[413.981]
211,211,2016-01-15,0.2945,0.11800000000000001,0.5875,0.43115,[372.737],[416.29],[417.842],[358.76599]
212,212,2016-01-19,0.0,0.306,0.6940000000000001,-0.6597,[378.775],[382.738],[386.638],[374.217]
213,213,2016-01-20,0.355,0.0,0.645,0.0258,[417.439],[378.775],[424.651],[378.007]
214,214,2016-01-22,0.071,0.191,0.738,-0.5559,[388.219],[403.271],[403.685],[374.138]
215,215,2016-01-23,0.33299999999999996,0.0,0.667,0.7184,[388.538],[388.219],[394.496],[381.191]
216,216,2016-01-29,0.28600000000000003,0.0,0.7140000000000001,0.44655,[376.952],[369.133],[384.489],[368.704]
217,217,2016-02-03,0.078,0.0,0.922,0.1779,[370.433],[372.762],[373.793],[366.316]
218,218,2016-02-09,0.358,0.0,0.642,0.7717,[374.764],[372.434],[376.286],[370.953]
219,219,2016-02-10,0.446,0.0,0.5539999999999999,0.9442,[379.186],[374.764],[383.564],[374.649]
220,220,2016-02-13,0.281,0.0,0.7190000000000001,0.8402,[397.23],[388.87],[398.059],[387.492]
221,221,2016-02-14,0.0,0.0,1.0,0.0,[405.621],[397.23],[410.239],[395.046]
222,222,2016-02-16,0.135,0.39899999999999997,0.466,-0.8077000000000001,[407.017],[401.663],[408.124],[399.79499]
223,223,2016-02-18,0.14,0.158,0.7020000000000001,0.1779,[421.956],[417.492],[424.982],[416.505]
224,224,2016-02-21,0.0,0.0,1.0,0.0,[436.14],[439.61],[448.29],[427.]
225,225,2016-02-22,0.0,0.0,1.0,0.0,[438.745],[436.14],[440.698],[433.18199]
226,226,2016-02-28,0.139,0.0,0.861,0.4404,[438.28],[425.502],[439.049],[424.357]
227,227,2016-03-01,0.28300000000000003,0.0,0.7170000000000001,0.6908,[434.001],[436.426],[436.426],[428.502]
228,228,2016-03-12,0.249,0.0,0.7509999999999999,0.6486,[411.637],[415.04],[415.96],[407.299]
229,229,2016-03-13,0.33,0.0,0.67,0.7506,[414.208],[411.637],[416.025],[411.434]
230,230,2016-03-23,0.10400000000000001,0.077,0.82,0.128,[415.837],[417.318],[418.55],[415.663]
231,231,2016-03-27,0.16,0.0,0.84,0.2732,[424.297],[416.233],[427.001],[416.233]
232,232,2016-03-28,0.0,0.096,0.904,-0.1779,[423.597],[424.297],[425.042],[421.45]
233,233,2016-04-02,0.0675,0.0,0.9325,0.1806,[418.93999],[418.785],[419.83],[418.467]
234,234,2016-04-03,0.0,0.18600000000000003,0.8140000000000001,-0.5965,[418.593],[418.93999],[419.61],[417.203]
235,235,2016-04-04,0.087,0.0,0.9129999999999999,0.29600000000000004,[422.044],[418.593],[422.197],[417.412]
236,236,2016-04-07,0.135,0.0,0.865,0.3612,[421.616],[420.553],[422.011],[418.746]
237,237,2016-04-21,0.0,0.0,1.0,0.0,[446.776],[443.758],[452.802],[441.301]
238,238,2016-04-23,0.0,0.0,1.0,0.0,[455.152],[447.233],[457.138],[445.715]
239,239,2016-04-29,0.0,0.0,1.0,0.0,[454.375],[446.236],[456.89099],[446.224]
240,240,2016-05-02,0.06781818181818182,0.12454545454545456,0.8076363636363637,-0.0436090909090909,[443.681],[453.067],[453.227],[439.89399]
241,241,2016-05-03,0.2605,0.1965,0.5435,0.0998,[449.157],[443.681],[451.443],[443.681]
242,242,2016-05-08,0.171,0.0,0.8290000000000001,0.4767,[458.708],[459.937],[460.48],[456.154]
243,243,2016-05-09,0.0,0.0,1.0,0.0,[460.954],[458.708],[464.21],[457.138]
244,244,2016-05-12,0.0,0.45799999999999996,0.542,-0.6408,[453.701],[451.155],[455.12299],[447.731]
245,245,2016-05-14,0.4495,0.0945,0.456,0.6407499999999999,[456.093],[456.039],[456.477],[453.834]
246,246,2016-05-15,0.127,0.064,0.809,0.3887,[457.64099],[456.093],[458.87299],[455.325]
247,247,2016-05-19,0.0,0.196,0.804,-0.5267,[440.231],[453.494],[454.078],[435.616]
248,248,2016-05-20,0.431,0.08900000000000001,0.479,0.8934,[442.953],[440.231],[444.075],[439.43]
249,249,2016-05-21,0.273,0.0,0.727,0.7184,[442.892],[442.953],[443.71099],[439.292]
250,250,2016-05-22,0.0,0.0,1.0,0.0,[440.551],[442.892],[443.15],[437.996]
251,251,2016-05-25,0.141,0.1095,0.7495,0.2835,[448.278],[447.035],[449.979],[446.784]
252,252,2016-05-27,0.0,0.0,1.0,0.0,[489.847],[467.262],[490.246],[467.262]
253,253,2016-06-07,0.0,0.0,1.0,0.0,[576.226],[585.399],[588.682],[565.165]
254,254,2016-06-08,0.0,0.0,1.0,0.0,[580.43599],[576.226],[583.989],[573.546]
255,255,2016-06-12,0.0,0.231,0.769,-0.34,[682.226],[633.205],[685.275],[628.08999]
256,256,2016-06-17,0.15,0.16399999999999998,0.6859999999999999,-0.0644,[736.386],[773.25],[773.505],[709.688]
257,257,2016-06-18,0.073,0.0,0.927,0.0258,[747.831],[736.386],[781.309],[733.813]
258,258,2016-06-19,0.0,0.0,1.0,0.0,[758.903],[747.831],[765.929],[742.566]
259,259,2016-06-23,0.0,0.0,1.0,0.0,[657.08999],[581.249],[658.43999],[560.331]
260,260,2016-06-24,0.3145,0.0,0.6855,0.42935,[687.168],[657.08999],[692.544],[637.721]
261,261,2016-06-27,0.228,0.151,0.621,0.4084,[655.94399],[644.091],[661.35299],[626.16099]
262,262,2016-06-28,0.231,0.0,0.769,0.6369,[634.357],[655.94399],[656.006],[624.768]
263,263,2016-07-05,0.161,0.0,0.8390000000000001,0.4364,[676.872],[679.351],[679.466],[662.218]
264,264,2016-07-07,0.337,0.0,0.6629999999999999,0.6808,[640.476],[671.814],[672.906],[611.258]
265,265,2016-07-09,0.1265,0.0995,0.774,0.10115,[649.356],[654.85299],[661.76199],[626.86899]
266,266,2016-07-10,0.275,0.0,0.725,0.6486,[656.747],[649.356],[660.439],[639.618]
267,267,2016-07-11,0.0,0.19,0.81,-0.2755,[648.136],[656.747],[658.50699],[644.754]
268,268,2016-07-12,0.0,0.0,1.0,0.0,[663.443],[648.136],[675.067],[646.54]
269,269,2016-07-21,0.306,0.0,0.6940000000000001,0.8658,[666.747],[662.034],[667.197],[662.034]
270,270,2016-07-26,0.294,0.0,0.706,0.3612,[650.82899],[655.418],[656.72799],[644.65]
271,271,2016-07-28,0.271,0.0,0.7290000000000001,0.6369,[655.427],[656.91599],[658.631],[654.16099]
272,272,2016-08-02,0.0,0.1155,0.8845000000000001,-0.2997,[555.926],[601.227],[608.707],[484.59125]
273,273,2016-08-03,0.069,0.1805,0.7505,-0.16885,[578.52374],[555.926],[583.28],[549.404]
274,274,2016-08-05,0.21575,0.02425,0.76,0.36585,[574.87375],[570.33875],[579.3425],[567.54875]
275,275,2016-08-07,0.737,0.0,0.263,0.8555,[589.66125],[588.51625],[597.40125],[584.45375]
276,276,2016-08-09,0.11633333333333333,0.10466666666666667,0.7793333333333333,0.06039999999999999,[585.23875],[586.715],[589.6925],[583.09124]
277,277,2016-08-10,0.10400000000000001,0.0,0.8959999999999999,0.2732,[594.81625],[585.23875],[599.85625],[584.30625]
278,278,2016-08-16,0.0,0.0,1.0,0.0,[575.54125],[567.60749],[580.51125],[565.45375]
279,279,2016-08-17,0.2085,0.0,0.7915,0.41125,[572.37249],[575.54125],[578.29375],[568.47875]
280,280,2016-08-18,0.0,0.154,0.846,-0.4767,[573.01625],[572.37249],[576.16375],[571.34375]
281,281,2016-08-29,0.0,0.16699999999999998,0.833,-0.1027,[571.94125],[574.49749],[574.68499],[571.23375]
282,282,2016-08-31,0.318,0.0,0.682,0.7906,[572.96],[573.78125],[573.845],[570.80125]
283,283,2016-09-06,0.196,0.39899999999999997,0.405,-0.4588,[609.4325],[604.465],[611.45],[604.29499]
284,284,2016-09-08,0.161,0.0,0.8390000000000001,0.3612,[623.6],[613.67499],[628.74875],[613.13375]
285,285,2016-09-14,0.0,0.49200000000000005,0.508,-0.4404,[606.8975],[606.885],[609.62625],[606.7825]
286,286,2016-09-15,0.13699999999999998,0.0,0.863,0.368,[605.52125],[606.8975],[608.47125],[604.6625]
287,287,2016-09-25,0.0,0.0,1.0,0.0,[598.9075],[601.36875],[601.9775],[597.65]
288,288,2016-09-29,0.293,0.0,0.7070000000000001,0.4404,[604.52125],[603.58124],[606.02374],[602.48375]
289,289,2016-10-01,0.198,0.0,0.802,0.6369,[613.23749],[610.58375],[615.09],[610.57]
290,290,2016-10-03,0.106,0.21600000000000003,0.6779999999999999,-0.3818,[609.495],[611.88874],[612.61375],[608.6325]
291,291,2016-10-05,0.0,0.0,1.0,0.0,[610.57],[608.125],[612.785],[607.91125]
292,292,2016-10-07,0.0,0.0,1.0,0.0,[617.445],[610.23375],[617.445],[609.84124]
293,293,2016-10-08,0.502,0.0,0.498,0.8779,[614.59625],[617.445],[618.4575],[614.58375]
294,294,2016-10-13,0.0,0.231,0.769,-0.34,[635.88375],[637.73625],[637.75375],[633.81625]
295,295,2016-10-14,0.326,0.0,0.674,0.4404,[638.975],[635.88375],[639.65],[631.96]
296,296,2016-10-15,0.0,0.0,1.0,0.0,[638.605],[638.975],[639.98125],[636.05375]
297,297,2016-10-19,0.0,0.0,1.0,0.0,[626.36875],[634.605],[636.36249],[625.27625]
298,298,2016-10-21,0.1155,0.0,0.8845000000000001,0.3715,[630.61875],[629.61249],[632.30125],[628.10125]
299,299,2016-10-24,0.0,0.0,1.0,0.0,[652.235],[647.69375],[652.84124],[645.49375]
300,300,2016-10-27,0.08833333333333332,0.16366666666666665,0.7479999999999999,-0.2733333333333334,[684.2975],[684.3775],[686.73],[678.02125]
301,301,2016-10-29,0.294,0.0,0.706,0.3612,[704.91],[700.135],[718.73375],[692.21]
302,302,2016-10-31,0.0,0.0,1.0,0.0,[708.955],[693.89625],[710.44125],[693.4425]
303,303,2016-11-01,0.14400000000000002,0.0,0.856,0.4019,[725.6925],[708.955],[735.8275],[707.8325]
304,304,2016-11-04,0.0,0.0,1.0,0.0,[702.175],[701.21875],[706.3],[687.97375]
305,305,2016-11-08,0.20600000000000002,0.0,0.794,0.5267,[728.36125],[706.13375],[729.0725],[701.9975]
306,306,2016-11-09,0.0,0.0,1.0,0.0,[719.2525],[728.36125],[738.985],[717.07875]
307,307,2016-11-11,0.0,0.0,1.0,0.0,[715.7725],[714.57125],[718.2725],[713.0675]
308,308,2016-11-13,0.0,0.16699999999999998,0.833,-0.5574,[704.62125],[694.72125],[704.65],[686.0225]
309,309,2016-11-14,0.11599999999999999,0.151,0.7340000000000001,-0.2263,[711.39625],[704.62125],[713.0725],[698.5175]
310,310,2016-11-17,0.2486666666666667,0.042666666666666665,0.7086666666666667,0.4238,[738.665],[745.92625],[752.0375],[731.9825]
311,311,2016-11-18,0.083,0.0,0.917,0.27815,[748.8075],[738.665],[751.1375],[737.915]
312,312,2016-11-20,0.0,0.0,1.0,0.0,[730.365],[752.5525],[753.765],[713.13]
313,313,2016-11-22,0.121,0.07400000000000001,0.8059999999999999,0.3252,[745.97875],[734.84],[750.80125],[734.55]
314,314,2016-11-24,0.0,0.0,1.0,0.0,[730.3125],[739.81875],[740.87625],[727.9875]
315,315,2016-11-25,0.48100000000000004,0.0,0.519,0.8126,[737.4025],[730.3125],[738.51375],[728.38125]
316,316,2016-11-26,0.0,0.231,0.769,-0.4408,[727.445],[737.4025],[738.155],[724.1275]
317,317,2016-11-28,0.113,0.2575,0.63,-0.13480000000000006,[731.12625],[731.9],[734.1425],[729.4725]
318,318,2016-11-30,0.0,0.0,1.0,0.0,[744.1025],[731.64],[744.47],[730.71125]
319,319,2016-12-03,0.0,0.0,1.0,0.0,[764.3575],[769.915],[770.12125],[757.835]
320,320,2016-12-04,0.115,0.0,0.885,0.29600000000000004,[760.1],[764.3575],[767.24125],[759.91875]
321,321,2016-12-06,0.128,0.0,0.872,0.0516,[758.35375],[754.82625],[759.89],[751.95625]
322,322,2016-12-07,0.0,0.0,1.0,0.0,[763.23625],[758.35375],[768.31875],[752.165]
323,323,2016-12-08,0.09325,0.116,0.7909999999999999,-0.06684999999999999,[766.8725],[763.23625],[771.42],[762.7025]
324,324,2016-12-09,0.0,0.0,1.0,0.0,[773.2825],[766.8725],[773.3225],[766.33]
325,325,2016-12-14,0.0,0.20199999999999999,0.7979999999999999,-0.6486,[776.9825],[778.35625],[779.605],[771.3925]
326,326,2016-12-16,0.098,0.16,0.742,-0.3818,[786.9725],[776.415],[790.83875],[775.50125]
327,327,2016-12-17,0.0,0.0,1.0,0.0,[789.24625],[786.9725],[790.30375],[785.57375]
328,328,2016-12-18,0.0,0.0,1.0,0.0,[791.],[789.24625],[791.16],[785.2375]
329,329,2016-12-19,0.0,0.0,1.0,0.0,[789.2325],[791.],[792.2825],[788.65625]
330,330,2016-12-20,0.2355,0.0,0.7645,0.31095,[805.79625],[789.2325],[806.1975],[788.44875]
331,331,2016-12-21,0.203,0.059000000000000004,0.7384999999999999,0.49075,[842.63875],[805.79625],[842.96625],[805.14875]
332,332,2016-12-22,0.2273333333333333,0.0,0.7726666666666665,0.4706666666666666,[910.9325],[842.63875],[910.9325],[842.17875]
333,333,2016-12-23,0.14875,0.0,0.8512500000000001,0.2197,[910.2475],[910.9325],[918.94875],[878.91]
334,334,2016-12-24,0.231,0.0,0.769,0.5859,[870.13125],[910.2475],[916.55625],[869.47]
335,335,2016-12-26,0.2366,0.0,0.7634000000000001,0.53086,[900.36625],[905.45625],[906.88875],[893.62125]
